3753
2533
3922
2169
4603
1577
476
5665
5632
5244
817
3692
4433
3367
3276
2164
5135
1598
901
5112
3903
1779
3225
2648
4906
3644
4785
2753
785
5196
1053
3744
1374
397
3849
4672
4937
1582
619
3120
3227
6077
3027
3907
1782
4582
977
281
1022
913
4308
4423
3419
3935
2830
1905
103
1711
5813
3093
810
4874
1966
4985
3146
4379
1360
1584
2327
1237
4659
2657
5824
5692
2461
3800
2855
2244
1319
2151
4868
4105
4735
201
3202
5680
5391
3506
341
3115
2550
830
5908
4807
3010
109
4047
5463
87
260
5055
593
1588
2145
179
1445
1601
2614
5219
1606
2484
985
5805
2877
2616
766
3126
2482
4002
4629
5477
2199
3297
958
2249
5467
6091
5821
3999
232
1647
245
1669
4528
5723
317
2376
4165
5940
4502
3897
2702
2872
4998
5079
3952
5906
5671
5190
3018
5861
53
4468
1130
937
3019
5063
5426
3155
2008
3262
2210
3916
771
3416
1706
1238
5067
697
2126
1461
5743
4368
4955
5929
4605
1767
3560
905
2874
829
380
800
5369
2207
152
5157
1118
5960
1064
4704
3530
4962
5986
3247
2605
3626
465
4710
2130
645
220
2113
5209
1953
5262
910
2480
3398
5215
2949
1211
6136
3876
2487
2110
4770
4698
3461
457
3032
5525
2324
2162
1723
1629
4741
2488
4449
154
3006
3379
4942
5110
2703
4610
4678
2600
4383
2167
5565
6004
5483
5753
5858
117
4579
1747
3005
2751
1163
2900
2138
3451
4080
5903
3717
3840
3404
2991
3287
768
4664
2618
2881
1911
2196
1666
4359
4803
5568
446
842
2356
5897
854
2909
2024
1492
2087
1786
4408
3435
4471
535
2069
1991
1501
2582
5104
4818
3538
2495
60
2463
5410
3089
1759
216
1557
5510
4450
3645
1154
502
558
4231
181
4044
4548
4939
5022
119
227
5145
2342
1822
1778
382
6094
4699
342
1693
1586
2307
3801
3718
468
4871
750
569
1279
1213
4519
76
1349
1615
3551
2051
5449
1793
3522
57
1454
2233
2966
1936
2956
4657
908
4635
1489
683
5083
5953
5589
3970
314
2509
153
3902
801
1907
2239
566
3471
5217
2534
242
1113
1503
5514
5606
5227
335
3113
1470
2882
4099
4932
3171
1725
1215
3787
1544
5078
4142
2297
3321
5738
1025
2637
3775
4661
4286
4862
4722
3615
2888
1018
189
6078
5891
823
2548
3479
4892
1313
3329
350
4071
2437
355
686
2009
84
452
4216
4806
4718
168
5336
4056
5558
2339
4019
2632
2704
2368
819
5977
1433
667
20
4241
5728
5187
